n,kappa,z
9.413000000000000000e+03,2.476594268345422734e+00,7.909642123580118778e+02
9.414000000000000000e+03,1.485973813075032801e+01,3.313385148283040215e-03
9.415000000000000000e+03,9.906607088735412958e+00,4.692837665074697795e-01
9.416000000000000000e+03,1.981344415617974875e+01,2.338821003480057037e-05
9.417000000000000000e+03,9.906837055232857736e+00,4.692755249814299368e-01
9.418000000000000000e+03,9.906952020166960082e+00,4.692714049290336309e-01
9.419000000000000000e+03,2.476766743223693279e+00,7.913318892285678885e+02
9.420000000000000000e+03,2.972154574025666562e+01,1.164521722689995526e-09
9.421000000000000000e+03,2.476824210435474516e+00,7.914544340963612967e+02
9.422000000000000000e+03,9.907411757866389834e+00,4.692549294544940963e-01
9.423000000000000000e+03,9.907526661794955558e+00,4.692508117690968317e-01
9.424000000000000000e+03,2.476910388382545491e+01,1.648732272693828937e-07
9.425000000000000000e+03,1.486163464961198954e+01,3.310971469637379559e-03
9.426000000000000000e+03,9.907871300430969086e+00,4.692384615510025170e-01
9.427000000000000000e+03,4.953993077800850742e+00,6.650918866934308937e+01
9.428000000000000000e+03,7.431075748942079784e+00,5.586558893800608772e+00
9.429000000000000000e+03,9.908215829396771923e+00,4.692261155878594270e-01
9.430000000000000000e+03,1.981666129605254767e+01,2.334775041582955497e-05
9.431000000000000000e+03,2.477111363620133844e+00,7.920670528528628438e+02
9.432000000000000000e+03,2.972568074628640744e+01,1.161193705975000746e-09
9.433000000000000000e+03,2.477168757718413605e+00,7.921895555009499503e+02
9.434000000000000000e+03,9.908789800817674021e+00,4.692055484304165636e-01
9.435000000000000000e+03,1.981780911719354776e+01,2.333333205448301237e-05
9.436000000000000000e+03,1.486352895632029281e+01,3.308562361575959412e-03
9.437000000000000000e+03,2.477283509417630203e+00,7.924345397090719416e+02
9.438000000000000000e+03,2.972774627691097393e+01,1.159534848842029573e-09
9.439000000000000000e+03,2.477340867028879678e+00,7.925570212728927117e+02
9.440000000000000000e+03,2.972843449532603088e+01,1.158982657320034411e-09
9.441000000000000000e+03,7.432194637464277776e+00,5.588006185212671895e+00
9.442000000000000000e+03,4.954853761324589101e+00,6.655770659947576462e+01
9.443000000000000000e+03,9.909822183201670853e+00,4.691685572703602758e-01
9.444000000000000000e+03,1.486490524741862806e+01,3.306813145788008862e-03
9.445000000000000000e+03,4.955025733941997856e+00,6.656740517733608442e+01
9.446000000000000000e+03,4.955083046009485237e+00,6.657063766603108945e+01
9.447000000000000000e+03,9.910280704019912790e+00,4.691521290053256577e-01
9.448000000000000000e+03,9.910395303889391272e+00,4.691480231157923453e-01
9.449000000000000000e+03,4.955254945814988154e+00,6.658033402076398488e+01
9.450000000000000000e+03,5.946374680346538355e+01,1.414668549317329596e-22
9.451000000000000000e+03,4.955369515367361366e+00,6.658679733142803059e+01
9.452000000000000000e+03,1.486628037315603024e+01,3.305066334756384238e-03
9.453000000000000000e+03,9.910968121354683191e+00,4.691275007232892369e-01
9.454000000000000000e+03,9.911082648489278668e+00,4.691233976550963636e-01
9.455000000000000000e+03,9.911197163510369279e+00,4.691192950567642517e-01
9.456000000000000000e+03,2.477827916605129843e+01,1.639221156652212400e-07
9.457000000000000000e+03,7.433569617916712780e+00,5.589785247123936429e+00
9.458000000000000000e+03,4.955770317959114379e+00,6.660941308986048170e+01
9.459000000000000000e+03,7.433741326883184009e+00,5.590007457976026828e+00
9.460000000000000000e+03,2.973530867100868846e+01,1.153481578004609619e-09
9.461000000000000000e+03,2.477970999849183009e+00,7.939038552863580662e+02
9.462000000000000000e+03,1.982399685938996470e+01,2.325575794138904051e-05
9.463000000000000000e+03,2.478028211975050965e+00,7.940262526831181731e+02
9.464000000000000000e+03,2.973668176204484936e+01,1.152385890482852291e-09
9.465000000000000000e+03,9.912341648041776310e+00,4.690782948930398710e-01
9.466000000000000000e+03,4.956228014991618913e+00,6.663524857852523553e+01
9.467000000000000000e+03,2.478142599960471593e+00,7.942710264734931798e+02
9.468000000000000000e+03,2.230354070464562000e+01,1.949636264113171841e-06
9.469000000000000000e+03,4.956399551660478409e+00,6.664493383934473059e+01
9.470000000000000000e+03,9.912913436946480417e+00,4.690578123947941047e-01
9.471000000000000000e+03,1.982605551699879598e+01,2.323000630483800562e-05
9.472000000000000000e+03,2.230456965296007965e+01,1.948454047763507369e-06
9.473000000000000000e+03,2.478314091349401505e+00,7.946381346793772309e+02
9.474000000000000000e+03,9.913370650747992840e+00,4.690414348245795506e-01
9.475000000000000000e+03,7.435113693026974779e+00,5.591783772680631870e+00
9.476000000000000000e+03,1.487039877789610642e+01,3.299840276909996300e-03
9.477000000000000000e+03,1.734899851026098716e+01,2.767556915841007533e-04
9.478000000000000000e+03,9.913827671550851761e+00,4.690250647391238092e-01
9.479000000000000000e+03,2.478485474153654167e+00,7.950051799546945404e+02
9.480000000000000000e+03,3.965622443851475509e+01,5.679745688906941898e-14
9.481000000000000000e+03,4.957085155297805024e+00,6.668365828100945691e+01
9.482000000000000000e+03,9.914284499517922455e+00,4.690087021318509741e-01
9.483000000000000000e+03,9.914398676398162635e+00,4.690046126477298571e-01
9.484000000000000000e+03,7.435884630929158412e+00,5.592781879583859528e+00
9.485000000000000000e+03,9.914626994042597730e+00,4.689964350800024384e-01
9.486000000000000000e+03,2.974422340443559776e+01,1.146386405400499780e-09
9.487000000000000000e+03,4.957427631774609544e+00,6.670301055220883768e+01
9.488000000000000000e+03,1.239371172532148968e+01,3.932367185806216747e-02
9.489000000000000000e+03,4.957541742469160795e+00,6.670945983685241742e+01
9.490000000000000000e+03,1.983039515519028484e+01,2.317581537865468847e-05
9.491000000000000000e+03,2.478827914557546475e+00,7.957390819160006004e+02
9.492000000000000000e+03,2.974627718053796599e+01,1.144758014891046492e-09
9.493000000000000000e+03,4.957769891722541011e+00,6.672235619894017589e+01
9.494000000000000000e+03,9.915653828029997285e+00,4.689596591134848613e-01
9.495000000000000000e+03,1.487365179090489775e+01,3.295718201662167866e-03
9.496000000000000000e+03,9.915881881167416978e+00,4.689514918023260370e-01
9.497000000000000000e+03,2.478998972431244674e+00,7.961059387029937398e+02
9.498000000000000000e+03,9.916109886278482222e+00,4.689433263533402951e-01
9.499000000000000000e+03,9.916223870830451759e+00,4.689392443269073119e-01
9.500000000000000000e+03,2.974901353015025407e+01,1.142592021339539576e-09
9.501000000000000000e+03,4.958225901969952609e+00,6.674814010100449480e+01
9.502000000000000000e+03,4.958282876251216997e+00,6.675136226227128589e+01
9.503000000000000000e+03,9.916679689073536252e+00,4.689229208725229081e-01
9.504000000000000000e+03,5.950076168193439230e+01,1.371052105785990040e-22
9.505000000000000000e+03,4.958453763125771907e+00,6.676102764479776397e+01
9.506000000000000000e+03,1.487553214029524185e+01,3.293337854322946501e-03
9.507000000000000000e+03,4.958567657747050994e+00,6.676747031571854052e+01
9.508000000000000000e+03,7.437936894109419939e+00,5.595439742914956049e+00
9.509000000000000000e+03,4.958681528410691541e+00,6.677391225297257904e+01
9.510000000000000000e+03,1.983495381904618071e+01,2.311902552764234407e-05
9.511000000000000000e+03,2.479397687563383634e+00,7.969616940152175175e+02
9.512000000000000000e+03,1.983540915803046545e+01,2.311336076230419942e-05
9.513000000000000000e+03,1.487672759371604947e+01,3.291825415574744281e-03
9.514000000000000000e+03,9.917932200642454177e+00,4.688780697017858601e-01
9.515000000000000000e+03,9.918045993513009861e+00,4.688739951069229583e-01
9.516000000000000000e+03,2.975447932327463363e+01,1.138277762098830672e-09
9.517000000000000000e+03,4.959136771690287659e+00,6.679967267007762644e+01
9.518000000000000000e+03,4.959193650191305203e+00,6.680289189786570603e+01
9.519000000000000000e+03,9.918501045433501417e+00,4.688577013625505607e-01
9.520000000000000000e+03,4.959307389267876687e+01,2.758281687899102156e-18
9.521000000000000000e+03,2.479682124922969688e+00,7.975727390682404803e+02
9.522000000000000000e+03,2.231739497003486861e+01,1.933778338886020181e-06
9.523000000000000000e+03,4.959477953087891855e+00,6.681898529104807949e+01
9.524000000000000000e+03,7.439302193631435856e+00,5.597208626836095213e+00
9.525000000000000000e+03,1.487877489735792125e+01,3.289236863930423797e-03
9.526000000000000000e+03,9.919296926368394551e+00,4.688292051393342375e-01
9.527000000000000000e+03,4.959705287950212593e+00,6.683185671246238257e+01
9.528000000000000000e+03,1.983904842700775362e+01,2.306813532278641023e-05
9.529000000000000000e+03,4.959818919590627040e+00,6.683829132611015211e+01
9.530000000000000000e+03,9.919751452935059888e+00,4.688129317603232371e-01
9.531000000000000000e+03,9.919865054767795343e+00,4.688088645710497548e-01
9.532000000000000000e+03,7.439983983511472054e+00,5.598092164069281118e+00
9.533000000000000000e+03,2.480023055670015353e+00,7.983057638839636638e+02
9.534000000000000000e+03,1.984041157752918849e+01,2.305121814994078947e-05
9.535000000000000000e+03,4.960159671469028808e+00,6.685759078165442304e+01
9.536000000000000000e+03,1.736075754910516267e+01,2.752231981650081699e-04
9.537000000000000000e+03,1.488081962334265462e+01,3.286653603086472312e-03
9.538000000000000000e+03,9.920659934017013626e+00,4.687804071761962343e-01
9.539000000000000000e+03,2.480193360142794123e+00,7.986721826252811525e+02
9.540000000000000000e+03,4.464399120852039715e+01,3.898605962900622809e-16
9.541000000000000000e+03,9.921000417986240549e+00,4.687682180711038593e-01
9.542000000000000000e+03,9.921113888852129747e+00,4.687641559581707806e-01
9.543000000000000000e+03,4.960613673913457866e+00,6.688331316526780768e+01
9.544000000000000000e+03,9.921340794913087180e+00,4.687560331148472592e-01
9.545000000000000000e+03,9.921454230113138095e+00,4.687519723842557551e-01
9.546000000000000000e+03,1.984313530685911431e+01,2.301745287151301238e-05
9.547000000000000000e+03,2.480420266216209146e+00,7.991606439234900563e+02
9.548000000000000000e+03,2.976538339326438276e+01,1.129719567014040168e-09
9.549000000000000000e+03,7.441430889076442234e+00,5.599967683236125815e+00
9.550000000000000000e+03,1.488303184186306183e+01,3.283861020788940346e-03
9.551000000000000000e+03,2.480533647961074895e+00,7.994048330242835618e+02
9.552000000000000000e+03,2.480561985977796624e+01,1.611203840832402234e-07
9.553000000000000000e+03,4.961180642055927237e+00,6.691544973493404314e+01
9.554000000000000000e+03,9.922474612448787923e+00,4.687154465229620426e-01
9.555000000000000000e+03,2.976776378677340418e+01,1.127859858960444971e-09
9.556000000000000000e+03,7.442025925156033672e+00,5.600739167850616873e+00
9.557000000000000000e+03,4.961407263151000002e+00,6.692829926355474868e+01
9.558000000000000000e+03,2.480731951802203383e+01,1.609478014891434870e-07
9.559000000000000000e+03,7.442280807198224934e+00,5.601069663642779695e+00
9.560000000000000000e+03,1.984630866694188356e+01,2.297817602678351451e-05
9.561000000000000000e+03,4.961633789415607509e+00,6.694114588114038611e+01
9.562000000000000000e+03,9.923380812347595281e+00,4.686830103509792567e-01
9.563000000000000000e+03,4.961747017011281180e+00,6.694756809888173166e+01
9.564000000000000000e+03,1.488541086578789141e+01,3.280860520415275136e-03
9.565000000000000000e+03,4.961860220929080967e+00,6.695398958956793933e+01
9.566000000000000000e+03,4.961916814011872567e+00,6.695720006233858612e+01
9.567000000000000000e+03,7.442960101768361092e+00,5.601950574174765052e+00
9.568000000000000000e+03,2.977217989458853253e+01,1.124417831436599086e-09
9.569000000000000000e+03,4.962086557770653883e+00,6.696683039071221799e+01
9.570000000000000000e+03,3.969714501758270586e+01,5.503778017973504085e-14
9.571000000000000000e+03,4.962199690714210298e+00,6.697324970163852242e+01
9.572000000000000000e+03,7.443384372481508748e+00,5.602500839556034506e+00
9.573000000000000000e+03,4.962312800019458514e+00,6.697966828644621273e+01
9.574000000000000000e+03,4.962369345810802912e+00,6.698287730662868000e+01
9.575000000000000000e+03,7.443638828544411723e+00,5.602830886762165896e+00
9.576000000000000000e+03,5.954978903612525443e+01,1.315344037624330504e-22
9.577000000000000000e+03,4.962538947754526752e+00,6.699250327864095311e+01
9.578000000000000000e+03,4.962595469929774517e+00,6.699571157323072157e+01
9.579000000000000000e+03,9.925303972408160647e+00,4.686141809330245933e-01
9.580000000000000000e+03,1.488812548973602823e+01,3.277440099499872271e-03
9.581000000000000000e+03,9.925530002109585581e+00,4.686060920503429261e-01
9.582000000000000000e+03,9.925642999267324740e+00,4.686020482945255083e-01
9.583000000000000000e+03,7.444316988474773744e+00,5.603710602309942779e+00
9.584000000000000000e+03,1.240733619776145424e+01,3.918403531914523702e-02
9.585000000000000000e+03,1.985196383999637249e+01,2.290834772124755248e-05
9.586000000000000000e+03,4.963047435001277208e+00,6.702137140469130827e+01
9.587000000000000000e+03,2.481551952056182397e+00,8.016012911303153032e+02
9.588000000000000000e+03,2.977896220400149474e+01,1.119151969589000521e-09
9.589000000000000000e+03,4.963216824666162097e+00,6.703099085266968871e+01
9.590000000000000000e+03,1.985309310444532116e+01,2.289442935581612005e-05
9.591000000000000000e+03,9.926659443340627220e+00,4.685656750400092330e-01
9.592000000000000000e+03,1.985354464537736874e+01,2.288886640836927888e-05
9.593000000000000000e+03,4.963442595134640811e+00,6.704381424937746203e+01
9.594000000000000000e+03,2.978099413825461639e+01,1.117579158958392627e-09
9.595000000000000000e+03,9.927110890137910815e+00,4.685495210091674689e-01
9.596000000000000000e+03,7.445417791823135900e+00,5.605138869027363135e+00
9.597000000000000000e+03,9.927336542966132882e+00,4.685414467277131401e-01
9.598000000000000000e+03,4.963724675873109504e+00,6.705983942549158883e+01
9.599000000000000000e+03,4.963781074386776737e+00,6.706304391836883383e+01
9.600000000000000000e+03,5.956604960430350815e+01,1.297372180441469887e-22
9.601000000000000000e+03,2.481946926894941008e+00,8.024548661000551419e+02
9.602000000000000000e+03,4.963950234681766993e+00,6.707265631283185314e+01
9.603000000000000000e+03,1.489201982910651623e+01,3.272539465644430223e-03
9.604000000000000000e+03,1.861523617069619263e+01,7.906018078992533985e-05
9.605000000000000000e+03,9.928238684266860403e+00,4.685091678098841084e-01
9.606000000000000000e+03,9.928351399093456209e+00,4.685051349919260311e-01
9.607000000000000000e+03,4.964232051093434350e+00,6.708867335811446253e+01
9.608000000000000000e+03,9.928576793549540369e+00,4.684970707194382467e-01
9.609000000000000000e+03,4.964344736591956853e+00,6.709507891264911450e+01
9.610000000000000000e+03,1.489320321163864058e+01,3.271051750087804882e-03
9.611000000000000000e+03,4.964457398638761454e+00,6.710148374548647610e+01
9.612000000000000000e+03,2.978708232522492949e+01,1.112879842870996149e-09
9.613000000000000000e+03,2.482285018621805062e+00,8.031862336768323303e+02
9.614000000000000000e+03,1.985850539103339329e+01,2.282783935331656345e-05
9.615000000000000000e+03,9.929365304832508343e+00,4.684688600713932671e-01
9.616000000000000000e+03,1.241184737804636384e+01,3.913790981318737011e-02
9.617000000000000000e+03,4.964795244166441357e+00,6.712069391612844527e+01
9.618000000000000000e+03,1.985940612504462877e+01,2.281677599734275514e-05
9.619000000000000000e+03,2.482453906251955722e+00,8.035518247882514515e+02
9.620000000000000000e+03,2.978978452737552729e+01,1.110800418527445567e-09
9.621000000000000000e+03,7.447530536157602299e+00,5.607881125519388554e+00
9.622000000000000000e+03,9.930153242265138402e+00,4.684406716509063595e-01
9.623000000000000000e+03,2.482566439489819921e+00,8.037955179043162843e+02
9.624000000000000000e+03,1.986075652392331037e+01,2.280019963163386427e-05
